Ibovespa,,,,,,,,Economatica
Em R$ Real,,,,,,,,
,,,,,,,,
Data,Q Negs,Q Tots,Volume,Fechamento,Abertura,Min,Max,Med
19/01/2006,44932,21633220192,1842987061,36858,35812,35812,36978,36749
20/01/2006,37977,20981541912,1438691261,36694,36857,36432,36938,36648
23/01/2006,35032,14943805094,1503257493,36631,36687,36212,36770,36430
24/01/2006,43759,19317083061,2055845851,37399,36632,36632,37427,37211
25/01/2006,-,-,-,-,-,-,-,-
26/01/2006,47505,28326855615,2641989931,38014,37402,37402,38031,37779
27/01/2006,57714,36810536570,2895329830,37822,38017,37688,38803,38373
30/01/2006,46249,14973308101,2051495997,38242,37823,37501,38276,37878
31/01/2006,49729,40677498412,2775853313,38382,38242,37629,38456,38037
01/02/2006,54014,37545875900,2430667858,38484,38382,37886,38500,38228
02/02/2006,52842,30588259500,2307503543,37304,38482,37236,38507,37850
03/02/2006,50126,21905254279,2078204337,37261,37304,36526,37608,37080
06/02/2006,39881,25550869101,1812887064,37321,37261,37229,37775,37511
07/02/2006,43873,23442112835,1802294627,36561,37320,36555,37376,36826
08/02/2006,48968,18050292809,2244055817,36499,36553,36182,36783,36475
09/02/2006,44467,33650522704,2010854446,36882,36500,36500,37176,36892
10/02/2006,58194,33642540900,2596834354,36975,36885,36633,37813,37091
13/02/2006,42670,18452818801,1526957431,36113,36975,36113,37075,36691
14/02/2006,56828,20436962805,2374510099,36626,36116,35891,36733,36376
15/02/2006,63431,20282225555,4177042804,37239,36628,36422,37446,36974
16/02/2006,67481,23991266620,3645284602,38256,37245,37245,38268,37808
17/02/2006,55521,16061587891,2771066430,38421,38256,38256,38642,38452
20/02/2006,35316,11461047040,1496248156,38539,38441,38031,38677,38295
21/02/2006,53016,15254619100,2221371715,38165,38540,38165,38978,38561
22/02/2006,39649,13115068522,2133334653,38246,38166,38056,38632,38343
23/02/2006,39514,14423150978,1973170932,38405,38242,37747,38522,38214
24/02/2006,31879,16248586705,1523225610,38610,38405,38337,38610,38489
27/02/2006,-,-,-,-,-,-,-,-
28/02/2006,-,-,-,-,-,-,-,-
01/03/2006,34588,10186330704,1533648573,39177,38610,38532,39203,38871
02/03/2006,49929,14080179500,1895743211,39125,39181,38989,39366,39163
03/03/2006,43767,14540519370,1864673177,39239,39128,38716,39355,39112
06/03/2006,43173,17076389765,1757772685,38353,39241,38347,39394,38863
07/03/2006,65730,19962888724,2879395078,37422,38350,37130,38350,37506
08/03/2006,57169,20264131660,2443183086,37289,37420,36446,37420,36870
09/03/2006,48968,15523087701,1929955375,36312,37289,36084,37738,36860
10/03/2006,43143,10849092113,1808695726,36890,36328,36217,37160,36796
13/03/2006,40508,12176317700,1462617754,36792,36890,36513,37258,36916
14/03/2006,39843,16568232100,1700913447,37541,36788,36416,37541,37015
15/03/2006,48804,17832675457,2147282175,38243,37545,37542,38341,37992
16/03/2006,45951,24241567402,1966623964,38156,38244,37962,38577,38286
17/03/2006,35573,16095372800,1539206010,38049,38158,37769,38267,38014
20/03/2006,38221,14153694633,1687258386,38203,38048,37977,38500,38254
21/03/2006,48429,23692572641,1978920483,37398,38203,37350,38203,37760
22/03/2006,42976,14563139623,2018872131,37850,37398,37156,37850,37612
23/03/2006,46400,26130081420,1831263408,37473,37850,37206,38127,37531
24/03/2006,36976,12153926240,1431027928,37577,37472,37301,37775,37543
27/03/2006,48587,15024087500,2119425058,37641,37576,37152,37893,37488
28/03/2006,63547,20241824500,2530784278,36682,37640,36681,37731,37375
29/03/2006,47365,20560855600,1937338259,37491,36684,36684,37491,37191
30/03/2006,42703,12677131128,1898351422,37776,37492,37469,38088,37747
31/03/2006,38506,16421647730,1553114090,37951,37782,37608,38004,37817
03/04/2006,45526,20175941442,1889205744,38717,37951,37951,38850,38604
04/04/2006,45400,18401174724,1869897025,38802,38717,38606,39086,38843
05/04/2006,48135,24373693806,2094829634,39053,38803,38475,39053,38758
06/04/2006,45845,20016626800,1914577078,39285,39053,38699,39310,38986
07/04/2006,45188,25783022513,2035482534,38926,39285,38630,39396,38893
10/04/2006,40635,18339286490,1690487665,38474,38927,38239,38927,38530
11/04/2006,42011,19527917900,1903388481,37901,38478,37823,38884,38202
12/04/2006,73374,21426830950,3659180348,38427,37901,37816,38447,38105
13/04/2006,37038,13011750440,1577992098,38082,38426,37983,38479,38198
14/04/2006,-,-,-,-,-,-,-,-
17/04/2006,42207,13736425425,2100036308,38462,38085,38085,38698,38486
18/04/2006,50276,15893496201,2629481768,39572,38466,38466,39583,39241
19/04/2006,48178,13673721504,2167041525,39937,39580,39492,40026,39817
20/04/2006,49077,14630640971,2284715816,39774,39941,39435,40278,39802
21/04/2006,-,-,-,-,-,-,-,-
24/04/2006,39381,11764333000,1776732255,39751,39774,39616,40088,39756
25/04/2006,38035,9164218001,1711859694,39738,39752,39577,39953,39707
26/04/2006,47488,14178571802,2595152137,40410,39738,39738,40422,40212
27/04/2006,54250,17749434500,2193051275,39751,40409,39631,40409,39982
28/04/2006,47120,36204245204,2282473695,40363,39751,39751,40424,40117
01/05/2006,-,-,-,-,-,-,-,-
02/05/2006,57871,23083690800,2734349263,41016,40364,40276,41016,40702
03/05/2006,45312,27705408900,2210952070,40919,41015,40574,41068,40740
04/05/2006,55231,33503139426,2709505840,40975,40925,40894,41257,41102
05/05/2006,56603,33317909103,2859991657,41417,40975,40975,41448,41247
08/05/2006,50547,32500948808,2372471164,41515,41416,41094,41693,41417
09/05/2006,56224,53783230202,3045689574,41979,41504,41446,42015,41871
10/05/2006,47097,24239989400,2198903916,41751,41980,41417,41985,41622
11/05/2006,57863,21296751804,2777922058,40847,41757,40776,42061,41278
12/05/2006,51539,24075199974,2391439008,40211,40846,39861,40862,40165
15/05/2006,66965,19470102606,3294573744,39271,40209,38870,40209,39440
16/05/2006,54785,22493142100,2868722154,39416,39271,38922,39952,39388
17/05/2006,56641,30875857106,2656673692,38290,39411,38098,39411,38588
18/05/2006,58334,27240177600,2438556591,37807,38289,37807,38591,38134
19/05/2006,55917,25825741500,2535725018,37732,37819,37325,38464,37741
22/05/2006,69056,35501492522,2853992102,36496,37732,35663,37732,36221
23/05/2006,64683,27228645692,2771863712,36110,36498,36099,37566,37050
24/05/2006,72194,27334443355,2992714055,35791,36103,34911,36341,35589
25/05/2006,56937,18641904200,2548565050,37568,35793,35793,37568,36712
26/05/2006,61290,23244389110,2584055462,38629,37574,37574,38629,38135
29/05/2006,23924,6557891000,772283066.6,38145,38633,38055,38733,38466
30/05/2006,60795,17710563701,2173255167,36412,38149,36412,38149,37059
31/05/2006,56823,22921355600,2792123694,36530,36414,36362,37215,36832
01/06/2006,56780,19067698000,2410392059,37748,36531,36502,37748,37247
02/06/2006,56303,24135801202,2295096563,37942,37749,37410,38437,37886
05/06/2006,36453,11582479901,1324951829,36739,37938,36670,37975,37359
06/06/2006,53825,22802251600,1976247740,36557,36739,35672,36739,36084
07/06/2006,57277,24013967303,2108481633,35264,36558,35262,36770,36231
08/06/2006,73148,25256757201,2644399564,35437,35262,34359,35607,34825
09/06/2006,45803,9709983200,1597626447,35074,35438,35074,36181,35482
12/06/2006,46103,16537540400,1714957194,33554,35082,33537,35265,34539
13/06/2006,56239,16798661800,2216003079,32847,33534,32824,33582,33057
14/06/2006,97051,52361374366,3918896635,32941,32847,32057,33474,32838
15/06/2006,-,-,-,-,-,-,-,-
16/06/2006,48137,13541912700,1968033980,34398,32942,32942,34543,33985
19/06/2006,43197,11716025201,1819426992,33897,34407,33549,34669,34052
20/06/2006,40376,13145475014,1524540270,33632,33897,33567,34156,33856
21/06/2006,45186,17505886680,1982630524,34546,33631,33215,34601,34249
22/06/2006,27660,7258810321,1088925153,34316,34543,34225,34714,34458
23/06/2006,39010,10359639300,1360860908,34661,34313,33879,34864,34501
26/06/2006,30937,11595305900,1214581594,34631,34662,34584,34875,34700
27/06/2006,26210,8234709688,1038094262,34375,34631,34367,35015,34690
28/06/2006,39196,13995107300,1456399728,34834,34374,34349,34836,34603
29/06/2006,58387,26713792903,2120954271,36486,34834,34834,36486,35609
30/06/2006,48920,20556311077,1909742543,36630,36486,36359,37035,36667
03/07/2006,40987,12573548300,1460988445,37357,36628,36533,37402,37125
04/07/2006,27207,11461786705,877008378.8,37367,37357,37187,37600,37379
05/07/2006,48730,22280365202,1768871636,36378,37365,36304,37365,36580
06/07/2006,43419,10865588518,1877991954,36533,36380,36380,36992,36681
07/07/2006,41169,11001994000,1526803893,36101,36541,35849,36795,36337
10/07/2006,26869,7580951600,909255625,36140,36107,35863,36426,36170
11/07/2006,44762,11867466800,1848798705,36553,36137,35589,36580,35923
12/07/2006,39662,9359312800,1435619679,36229,36555,36189,36747,36391
13/07/2006,37929,11558963000,1206246512,35354,36220,35343,36220,35610
14/07/2006,37278,10595740941,1396680784,35349,35352,35001,35651,35229
17/07/2006,38644,9599516308,1595937046,34866,35344,34813,35469,35032
18/07/2006,41393,11246313600,1479622741,35130,34870,34590,35310,34955
19/07/2006,54778,20010041500,2087641500,36785,35135,35135,36785,36219
20/07/2006,44289,17334622000,1505077622,35846,36786,35846,37043,36311
21/07/2006,36624,13316327400,1305152593,35510,35847,35307,36143,35545
24/07/2006,41167,10704872001,1339096398,36224,35525,35525,36282,35978
25/07/2006,44087,15583425400,1644406303,36680,36222,36010,36709,36353
26/07/2006,40594,9899652900,1415253640,36594,36680,36475,36951,36746
27/07/2006,38829,8355457600,1509542191,36887,36594,36593,37111,36863
28/07/2006,48234,14835901300,1676381554,37381,36885,36841,37521,37273
31/07/2006,35554,20298241818,1264045147,37077,37380,37077,37398,37170
01/08/2006,37650,14670843524,1764716417,36839,37077,36535,37083,36701
02/08/2006,47826,22120681742,1972786098,37288,36842,36833,37481,37270
03/08/2006,47940,12886677500,1648693311,37451,37288,36892,37688,37407
04/08/2006,47785,15153479700,1875248598,37847,37461,37461,38172,37868
07/08/2006,36112,7706519100,1148952097,37697,37844,37518,37879,37716
08/08/2006,48519,13893153200,1896304767,37600,37699,37531,38081,37758
09/08/2006,55265,15528520200,2151330472,37255,37601,37179,38086,37782
10/08/2006,49703,13380060100,1966732526,37353,37254,36928,37423,37162
11/08/2006,43232,9422870400,1676455932,36944,37353,36886,37501,37077
14/08/2006,43710,9129853500,1533385577,36556,36950,36490,37183,36943
15/08/2006,55926,15624585100,2160157050,37295,36558,36558,37416,37120
16/08/2006,112057,28836183600,3547508146,37677,37296,37209,37697,37418
17/08/2006,49652,14682360406,2109186874,37558,37679,37401,38022,37726
18/08/2006,39989,12608034046,1536733185,37551,37558,37178,37588,37395
21/08/2006,41423,15808272081,2052208856,37160,37549,37139,37549,37222
22/08/2006,41012,11664455001,1630676302,36677,37160,36510,37255,36839
23/08/2006,57141,19191761900,2008114517,35512,36674,35512,36689,35907
24/08/2006,45368,11189952800,1732098282,35797,35514,35122,35872,35453
25/08/2006,36257,15117049200,1257523789,35957,35795,35586,36128,35832
28/08/2006,35278,13143408100,1240884526,36374,35957,35649,36389,36068
29/08/2006,38826,9538749800,1336907070,36303,36383,36013,36616,36242
30/08/2006,44168,19056224166,1565944436,36313,36303,36124,36520,36302
31/08/2006,48797,20487342311,2211415143,36232,36313,36013,36606,36332
01/09/2006,47456,11826604931,1805397481,37329,36232,36232,37329,36956
04/09/2006,37436,12367143400,1276141056,37693,37330,37286,37739,37575
05/09/2006,44572,12702023600,1610664938,37367,37693,37271,37693,37431
06/09/2006,42588,11350885900,1527631083,36709,37368,36709,37368,36986
07/09/2006,-,-,-,-,-,-,-,-
08/09/2006,36144,10915363300,1209623263,36558,36705,36494,36725,36614
11/09/2006,58309,19335099100,1937341265,35772,36561,35666,36561,35921
12/09/2006,59553,14875672100,2204382057,36146,35777,35626,36146,35910
13/09/2006,53344,18259900509,2149236710,36549,36146,36033,36726,36450
14/09/2006,43006,10631192741,1507240789,36153,36548,36087,36680,36433
15/09/2006,42767,11966487902,1516279061,36169,36153,35878,36469,36136
18/09/2006,39131,9197689602,1504022992,36482,36168,36133,36669,36437
19/09/2006,49902,13735337400,1744925950,35885,36476,35554,36486,35909
20/09/2006,58623,16746794401,1970312872,35196,35888,34927,36069,35592
21/09/2006,68563,22660032984,2362982584,34830,35199,34624,35331,34887
22/09/2006,47856,14453189202,1796164226,34798,34828,34396,34896,34697
25/09/2006,53818,17592347104,2031892952,34972,34802,34127,35054,34603
26/09/2006,51875,29855443135,2160897717,35818,34972,34972,35826,35565
27/09/2006,48048,29374498900,1963815180,36105,35816,35610,36114,35902
28/09/2006,44066,14695712300,1921396407,36486,36105,36031,36486,36275
29/09/2006,38878,13875384100,1581041773,36449,36485,36260,36570,36454
02/10/2006,54456,16763401300,2111520270,37057,36450,36450,37316,37081
03/10/2006,51508,12966842100,1903197606,36437,37056,36437,37056,36698
04/10/2006,76964,24011611100,2791353471,37749,36441,36441,37779,37002
05/10/2006,56281,17052247600,2324454171,37976,37750,37623,38204,37887
06/10/2006,41414,10884407500,1717432922,37940,37975,37492,37975,37647
09/10/2006,51255,12660318300,1909987735,38406,37930,37735,38626,38295
10/10/2006,51673,14170337401,2031465003,38654,38411,38406,38777,38620
11/10/2006,44330,9684826700,1850793848,38322,38651,38090,38651,38402
12/10/2006,-,-,-,-,-,-,-,-
13/10/2006,44984,12620175300,1991978971,38850,38327,38327,39177,38991
16/10/2006,45968,15710284921,2056536264,39229,38851,38672,39261,38947
17/10/2006,47027,11259891400,1780496949,38897,39225,38671,39225,38821
18/10/2006,101658,23996060471,3735537048,38685,38897,38556,39445,39060
19/10/2006,44902,15314508600,1794802620,38919,38687,38560,38939,38811
20/10/2006,41598,11161816300,1598386864,38642,38919,38440,38957,38656
23/10/2006,53941,14636834400,2144746386,39226,38642,38273,39226,38778
24/10/2006,50587,10216065112,2141541282,39498,39227,39091,39552,39398
25/10/2006,57672,18078210000,2496988568,39562,39498,39341,39721,39538
26/10/2006,53156,12510655700,1984139472,39644,39562,39365,39843,39599
27/10/2006,41444,14304156801,1748922885,39328,39639,39293,39745,39542
30/10/2006,42225,11070071702,1587443759,38900,39327,38681,39340,38919
31/10/2006,49185,24792932702,1959089003,39262,38900,38880,39262,39073
01/11/2006,59676,25693393504,2414450285,39930,39278,39278,40103,39882
02/11/2006,-,-,-,-,-,-,-,-
03/11/2006,44193,18256253810,1660005310,40435,39930,39923,40482,40307
06/11/2006,61698,33180695715,2559533959,41246,40436,40436,41255,41048
07/11/2006,53884,17536050403,2008988723,41048,41246,40862,41401,41145
08/11/2006,57311,25133074900,2168168349,41334,41041,40623,41344,40903
09/11/2006,71977,29163406773,3260525897,40815,41334,40657,41812,41493
10/11/2006,54055,23071997400,2109945432,40719,40815,40322,40941,40629
13/11/2006,56280,22002755400,2096187418,40605,40724,40038,40724,40313
14/11/2006,64197,33067274003,2661039201,41290,40607,40607,41342,41092
15/11/2006,-,-,-,-,-,-,-,-
16/11/2006,62030,27550125700,2816268375,41161,41295,41153,41781,41499
17/11/2006,53733,17202739700,2294481801,41029,41164,40481,41164,40687
20/11/2006,-,-,-,-,-,-,-,-
21/11/2006,55818,18061205822,2672646354,41570,41029,40986,41570,41187
22/11/2006,68254,18510990477,2530847517,41912,41579,41308,41950,41611
23/11/2006,52569,15950981216,1924404987,42069,41912,41912,42308,42152
24/11/2006,52724,15170739900,1863207356,41757,42070,41467,42070,41782
27/11/2006,65151,20656090601,2289287216,40914,41757,40722,41757,41285
28/11/2006,53420,13773199509,1869457265,41043,40914,40428,41083,40810
29/11/2006,57689,21876735203,2514548689,41970,41041,41041,41987,41705
30/11/2006,55064,27524430123,2164050607,41931,41971,41497,42174,41809
01/12/2006,63473,13460924600,2176200157,41327,41929,41192,42095,41628
04/12/2006,60763,15800804500,2203730954,42654,41329,41281,42659,41871
05/12/2006,72763,23769180000,2768426306,43157,42652,42635,43261,43032
06/12/2006,60772,62281965600,2154744135,43096,43157,42831,43422,43156
07/12/2006,56161,57972986700,2289417397,42909,43096,42757,43506,43114
08/12/2006,48125,19729824600,2204542943,42977,42910,42817,43303,43009
11/12/2006,54356,17313419800,1982932425,43297,42967,42967,43432,43300
12/12/2006,55363,15229489700,2175036499,43018,43297,42793,43297,43021
13/12/2006,114356,24385399864,7131353462,43284,43025,42783,43393,43073
14/12/2006,56679,20004033600,2861240793,43754,43291,43291,43797,43685
15/12/2006,62963,19308475400,2930894995,43595,43754,43446,44263,43800
18/12/2006,64214,16964582100,2776495459,43508,43595,43400,44048,43739
19/12/2006,59882,15577051928,2470741236,43589,43504,42890,43589,43190
20/12/2006,59287,15375572900,2626682701,43502,43591,43379,43946,43678
21/12/2006,46979,11376440900,2216116601,43385,43504,43099,43688,43321
22/12/2006,33524,9005366900,1273125942,43355,43385,43124,43602,43319
25/12/2006,-,-,-,-,-,-,-,-
26/12/2006,32231,8092764637,1184852835,43603,43355,43355,43610,43522
27/12/2006,48019,13684950591,1911892787,44526,43602,43602,44526,44079
28/12/2006,44847,17688868820,2129244684,44473,44526,44372,44674,44480
29/12/2006,-,-,-,-,-,-,-,-
01/01/2007,-,-,-,-,-,-,-,-
02/01/2007,46980,16855194885,1786989475,45382,44476,44476,45387,45103
03/01/2007,67858,18977227752,3020212903,44445,45378,44284,45378,44876
04/01/2007,63215,22552357629,2874585854,44019,44442,43622,44442,43946
05/01/2007,87721,39111652750,3474721201,42245,44018,42159,44080,43004
08/01/2007,77522,21388817400,2901161773,42829,42248,42144,42926,42600
09/01/2007,78089,17202112800,2995881239,42006,42831,41437,43000,42077
10/01/2007,63480,17754208163,2783991659,42335,42000,41266,42335,41706
11/01/2007,65086,13497936914,2667121746,42670,42335,41940,43127,42641
12/01/2007,69524,24528755300,2576049398,43094,42669,42525,43188,42881
15/01/2007,45238,27453961500,1516149030,42919,43095,42874,43472,43245
16/01/2007,62631,30906301028,2342310359,42624,42915,42415,42915,42672
17/01/2007,61195,38751190900,2558637578,42735,42625,42252,42929,42578
18/01/2007,70362,19187593300,2760175379,42477,42740,42406,43402,42962
19/01/2007,56529,18233020212,2093423717,43427,42476,42476,43427,42925
22/01/2007,55671,16984416400,2092551465,43553,43431,43182,43879,43499
23/01/2007,68989,17656128902,2813648450,44177,43549,43432,44243,43853
24/01/2007,69120,29253689500,3092410136,44686,44177,44041,44808,44373
25/01/2007,-,-,-,-,-,-,-,-
26/01/2007,67308,15954562000,2581801126,44412,44686,43870,44686,44161
29/01/2007,58283,15288919905,1990557497,43573,44413,43555,44434,44004
30/01/2007,58278,22682416204,2382560941,44044,43573,43508,44065,43864
31/01/2007,81538,23949006325,3274954969,44641,44046,43824,44642,44225
01/02/2007,84744,27136320515,3286140090,44815,44642,44642,45211,44958
02/02/2007,66155,24011617839,2650607880,44997,44815,44597,45203,44854
05/02/2007,61809,15010628217,2377148073,45286,44998,44850,45286,45110
06/02/2007,70402,18063475209,3297830163,45351,45286,45038,45485,45289
07/02/2007,89622,21938673349,3945520668,44587,45352,44488,45425,44931
08/02/2007,68889,22431968311,2877942757,44891,44584,44069,44891,44425
09/02/2007,67216,21907122520,2838831794,44284,44894,44179,45050,44709
12/02/2007,63085,15021541291,2837718758,43934,44286,43849,44464,44208
13/02/2007,77918,17773497023,3607362893,45197,43931,43931,45197,44581
14/02/2007,139916,34969739436,9612366576,45995,45198,45198,46105,45748
15/02/2007,74390,19226035300,3094582057,45955,45995,45734,46178,45987
16/02/2007,67744,17152800286,2436623294,45849,45955,45614,45965,45804
19/02/2007,-,-,-,-,-,-,-,-
20/02/2007,-,-,-,-,-,-,-,-
21/02/2007,49558,9484647610,1935581989,46090,45848,45557,46095,45897
22/02/2007,69609,18923051700,3029158635,46452,46097,46097,46752,46527
23/02/2007,65635,11862083730,2675759574,46015,46452,45812,46517,46126
26/02/2007,62052,14882674035,2596890044,46207,46020,45884,46450,46161
27/02/2007,126659,31155643903,4762257057,43145,46190,42570,46190,44016
28/02/2007,99999,27501050641,4103465967,43892,43149,43121,43922,43588
01/03/2007,92263,20569186861,3663900659,43516,43886,42036,43886,43188
02/03/2007,91792,32990739995,4023623316,42369,43518,42297,43518,42828
05/03/2007,85787,17953464754,3083167622,41179,42369,41117,42369,41637
06/03/2007,75268,19359948302,3114115412,43218,41192,41192,43218,42644
07/03/2007,65590,17735697502,2925570214,42667,43224,42660,43396,43121
08/03/2007,55405,13078313377,2248602340,43465,42672,42672,43726,43509
09/03/2007,61088,18818167109,2653882766,44133,43466,43466,44172,43873
12/03/2007,52132,14441444178,2384313361,44249,44133,43845,44405,44110
13/03/2007,87118,24234943802,3516076372,42749,44249,42723,44249,43418
14/03/2007,83710,21676775728,3231046057,43288,42748,42051,43289,42664
15/03/2007,74110,16648296706,3006365451,43278,43289,42951,43573,43305
16/03/2007,63869,17042101599,2387003877,42730,43278,42597,43567,43073
19/03/2007,65682,18433300600,2676020376,43712,42733,42733,43713,43411
20/03/2007,68198,24518095401,2664905897,44350,43713,43679,44352,44082
21/03/2007,87411,29272729800,3704367079,45630,44349,44349,45630,44757
22/03/2007,72723,23065382706,3173193379,45424,45631,45271,45949,45582
23/03/2007,52294,12265587293,2255619070,45532,45425,45167,45758,45476
26/03/2007,58343,10743996012,2327018514,45644,45532,44965,45711,45338
27/03/2007,51263,17122816112,2013976957,45206,45645,45143,45645,45338
28/03/2007,74241,19051040701,2837071094,44484,45203,44315,45203,44605
29/03/2007,92528,25606828734,4248039886,45355,44492,44492,45569,45033
30/03/2007,71398,16212912321,3893707463,45804,45355,45138,45804,45522
02/04/2007,73007,20665797590,2704205147,45597,45804,45225,45804,45467
03/04/2007,86214,29221483600,3926074759,46288,45601,45601,46481,46276
04/04/2007,66422,16476029001,3378414854,46553,46289,46112,46692,46423
05/04/2007,58145,18472678800,2492035670,46646,46555,46418,46766,46632
06/04/2007,-,-,-,-,-,-,-,-
09/04/2007,64844,17448655245,2732002311,46854,46649,46649,47239,47063
10/04/2007,67895,37335654742,3090326952,47174,46854,46821,47234,47107
11/04/2007,81868,40311284824,3833656565,46939,47172,46680,47572,47105
12/04/2007,65324,20161411027,2651764463,47346,46941,46506,47388,47038
13/04/2007,72351,16856362690,3210141572,47926,47346,47267,47967,47678
16/04/2007,81706,23192295805,3704285154,48921,47924,47924,49021,48676
17/04/2007,72512,27314531654,3131438491,48755,48923,48631,49155,48879
18/04/2007,105699,42068983375,9159174352,48709,48759,48455,49338,48923
19/04/2007,85439,40661124468,3405729743,48762,48704,47917,48836,48593
20/04/2007,78314,26770989202,3357578096,49408,48762,48762,49458,49270
23/04/2007,54502,15253724498,2327117884,49162,49408,49096,49476,49284
24/04/2007,66238,18668732272,2614951854,49070,49162,48601,49258,48916
25/04/2007,77267,31504774861,3212696209,49675,49072,49072,49815,49543
26/04/2007,75749,27617874777,3517623045,49067,49677,49059,49856,49378
27/04/2007,59213,20892976804,2806406235,49229,49066,48311,49231,48798
30/04/2007,55668,19329553051,2777025644,48956,49221,48744,49481,49238
01/05/2007,-,-,-,-,-,-,-,-
02/05/2007,85903,22413023597,3833902804,49471,48954,48952,49630,49414
03/05/2007,78067,17209290552,3255685400,50218,49471,49471,50318,50066
04/05/2007,76754,28872822371,3564329601,50597,50218,50218,50898,50643
07/05/2007,57494,17154693900,2438842650,50281,50590,50153,50618,50382
08/05/2007,74113,46430084169,3301293504,50277,50275,49525,50368,49863
09/05/2007,91332,33342324222,4113794722,51300,50277,50148,51369,50869
10/05/2007,89402,48176534117,3888078986,50234,51298,50205,51298,50638
11/05/2007,68758,51001997033,3113983824,50902,50234,50234,51083,50864
14/05/2007,57296,23340618906,2474787354,50510,50909,50298,51066,50633
15/05/2007,70921,27698248967,2956795576,50518,50510,50370,51041,50736
16/05/2007,94435,30802083793,4156667250,51737,50518,50518,51737,51059
17/05/2007,73032,22914812293,3469279813,51631,51740,51374,51958,51666
18/05/2007,77676,30297513084,3343829529,52077,51633,51498,52088,51791
21/05/2007,78221,31192061481,3570752641,52423,52077,52077,52691,52416
22/05/2007,78920,25489748139,3453153983,52208,52423,52039,52560,52217
23/05/2007,104831,32597907424,4655771204,51812,52209,51670,52505,52214
24/05/2007,94072,22558960226,3834478190,50530,51813,50214,51890,50981
25/05/2007,60794,20512436468,2538731618,51617,50541,50541,51632,51195
28/05/2007,38092,11681454201,1388885707,52119,51616,51616,52208,52017
29/05/2007,83228,22634707574,3263439910,51713,52121,51270,52544,51873
30/05/2007,96853,20732032460,3658064661,52527,51706,50606,52595,51668
31/05/2007,77987,19232432149,3765487622,52268,52535,52097,52877,52521
01/06/2007,87361,25305985917,3609455331,53422,52270,52270,53422,53011
04/06/2007,86580,20447392321,4096440251,53242,53422,52651,53422,53087
05/06/2007,79588,18955987639,3568428624,53162,53244,52672,53270,52935
06/06/2007,86748,19249592096,3432000787,52049,53162,51868,53162,52165
07/06/2007,-,-,-,-,-,-,-,-
08/06/2007,88163,16131256808,3648806729,52329,52044,50884,52500,51643
11/06/2007,73224,15543274279,3189905906,52776,52324,52183,52951,52680
12/06/2007,85669,13446099543,3481401597,51797,52775,51642,52775,52197
13/06/2007,136245,31660021127,9321635199,52993,51798,51798,53226,52561
14/06/2007,78906,30923379647,3876081654,53712,53010,53008,53797,53641
15/06/2007,97565,25187187730,4203443349,54518,53723,53723,54725,54533
18/06/2007,77619,22970192080,3698019174,54730,54518,54354,54999,54646
19/06/2007,81490,22572744661,3506737278,54643,54729,54450,54797,54658
20/06/2007,93652,17496715920,4188354776,54029,54643,54029,55003,54420
21/06/2007,98009,24272027002,4025894464,54656,54029,53910,54844,54461
22/06/2007,82760,17314004513,3128930361,54267,54643,53951,54643,54283
25/06/2007,72062,18094304674,3310272020,54041,54270,53605,54604,54166
26/06/2007,78744,11704881618,3049080773,53851,54044,53841,54412,54135
27/06/2007,78421,14973955459,3273435409,54143,53851,53201,54163,53672
28/06/2007,75775,12614770856,3401448877,54146,54153,54146,54648,54322
29/06/2007,82319,16830272207,3443431010,54392,54149,53958,54783,54393
02/07/2007,78577,18825726025,3284152652,55371,54396,54396,55386,54934
03/07/2007,80288,17454024084,3168731239,55699,55370,55258,55782,55592
04/07/2007,64842,16672851181,2191494739,55696,55698,55597,56000,55829
05/07/2007,96354,30201625933,3942993580,55932,55696,55344,55932,55583
06/07/2007,90449,16973805838,3763559511,56443,55931,55931,56443,56273
09/07/2007,-,-,-,-,-,-,-,-
10/07/2007,91838,14983528622,4270526389,55882,56443,55677,56543,56046
11/07/2007,79359,34887062993,3458429349,56356,55881,55628,56494,56232
12/07/2007,102655,23646647732,4925439196,57613,56380,56377,57676,57189
13/07/2007,101492,11435934185,6790217046,57644,57613,57327,57982,57654
16/07/2007,90304,12520332212,3862473166,57374,57644,57035,57665,57414
17/07/2007,89120,12676599010,3952637772,57659,57375,57307,57799,57546
18/07/2007,82628,14288203401,3655477060,57555,57660,56903,57660,57158
19/07/2007,90635,16758062000,3885337593,58124,57555,57555,58292,58099
20/07/2007,93874,9305839300,3364931352,57442,58125,57103,58125,57492
23/07/2007,99508,13617723100,3907537737,58036,57442,57442,58070,57792
24/07/2007,113512,12545464012,4577439709,55794,58036,55165,58056,56983
25/07/2007,117866,18357546904,4771051094,56001,55797,54520,56409,55435
26/07/2007,129201,16042669700,5337422887,53893,55998,52627,55998,53823
27/07/2007,107425,15457577200,4041976437,52922,53893,52922,54407,53822
30/07/2007,90138,10322838212,3368387787,54572,52924,52924,54789,53999
31/07/2007,105860,14614627801,4485247968,54182,54602,54169,55662,55021
01/08/2007,109884,31045962310,4560090690,54233,54170,53036,54233,53665
02/08/2007,79023,10154821201,3313597196,54690,54245,54202,54959,54516
03/08/2007,97188,18052788341,3818177731,52846,54696,52574,54725,53855
06/08/2007,111043,18408798071,4714342655,53091,52846,51317,53207,52280
07/08/2007,99533,21160894680,4135831773,53802,53092,52745,54112,53336
08/08/2007,111210,16087810371,4537953827,55241,53803,53803,55615,55150
